"","ranking","power_index","state","sex"
"21049",9064,100,"AZ","M"
"21050",9064,100,"AZ","M"
"21051",9064,100,"AZ","M"
"21052",9064,100,"FL","M"
"21053",9064,100,"SA","M"
"21054",9064,100,"SA","M"
"21055",9064,100,"IL","M"
"21056",9064,100,"MO","M"
"21057",9064,100,"AZ","M"
"21058",9064,100,"AZ","M"
"21059",9064,100,"AZ","M"
"21060",9064,100,"AZ","M"
"21061",9064,100,"AZ","M"
"21062",9064,100,"AZ","M"
"21063",9064,100,"AZ","M"
"21064",9064,100,"AZ","M"
"21065",9064,100,"AZ","M"
"21066",9064,100,"AZ","M"
"21067",9064,100,"AZ","M"
"21068",9064,100,"AR","M"
"21069",9064,100,"FL","M"
"21070",9064,100,"MA","M"
"21071",9064,100,"VA","M"
"21072",9064,100,"FL","M"
"21073",9064,100,"FL","M"
"21074",9064,100,"FL","M"
"21075",9064,100,"FL","M"
"21076",9064,100,"FL","M"
"21077",9064,100,"FL","M"
"21078",9064,100,"FL","M"
"21079",9064,100,"FL","M"
"21080",9064,100,"OH","M"
"21081",9064,100,"FL","M"
"21082",9064,100,"VA","M"
"21083",9064,100,"AK","M"
"21084",9064,100,"AZ","M"
"21085",9064,100,"AZ","M"
"21086",9064,100,"AZ","M"
"21087",9064,100,"AZ","M"
"21088",9064,100,"AZ","M"
"21089",9064,100,"AZ","M"
"21090",9064,100,"AZ","M"
"21091",9064,100,"VA","M"
"21092",9064,100,"MO","M"
"21093",9064,100,"MO","M"
"21094",9064,100,"MO","M"
"21095",9064,100,"TX","M"
"21096",9064,100,"FL","M"
"21097",9064,100,"FL","M"
"21098",9064,100,"FL","M"
"21099",9064,100,"NJ","M"
"21100",9064,100,"FL","M"
"21101",9064,100,"FL","M"
"21102",9064,100,"GA","M"
"21103",9064,100,"KS","M"
"21104",9064,100,"MO","M"
"21105",9064,100,"AZ","M"
"21106",9064,100,"FL","M"
"21107",9064,100,"FL","M"
"21108",9064,100,"FL","M"
"21109",9064,100,"FL","M"
"21110",9064,100,"FL","M"
"21111",9064,100,"FL","M"
"21112",9064,100,"FL","M"
"21113",9064,100,"SA","M"
"21114",9064,100,"FL","M"
"21115",9064,100,"FL","M"
"21116",9064,100,"FL","M"
"21117",9064,100,"FL","M"
"21118",9064,100,"FL","M"
"21119",9064,100,"SA","M"
"21120",9064,100,"ID","M"
"21121",9064,100,"ID","M"
"21122",9064,100,"ID","M"
"21123",9064,100,"ID","M"
"21124",9064,100,"ID","M"
"21125",9064,100,"ID","M"
"21126",9064,100,"ID","M"
"21127",9064,100,"ID","M"
"21128",9064,100,"ID","M"
"21129",9064,100,"ID","M"
"21130",9064,100,"ID","M"
"21131",9064,100,"ID","M"
"21132",9064,100,"ID","M"
"21133",9064,100,"ID","M"
"21134",9064,100,"ID","M"
"21135",9064,100,"ID","M"
"21136",9064,100,"ID","M"
"21137",9064,100,"ID","M"
"21138",9064,100,"ID","M"
"21139",9064,100,"ID","M"
"21140",9064,100,"ID","M"
"21141",9064,100,"ID","M"
"21142",9064,100,"ID","M"
"21143",9064,100,"AL","M"
"21144",9064,100,"CT","M"
"21145",9064,100,"AZ","M"
"21146",9064,100,"AZ","M"
"21147",9064,100,"AZ","M"
"21148",9064,100,"FL","M"
"21149",9064,100,"FL","M"
"21150",9064,100,"FL","M"
"21151",9064,100,"CA","M"
"21152",9064,100,"FL","M"
"21153",9064,100,"AR","M"
"21154",9064,100,"SA","M"
"21155",9064,100,"TX","M"
"21156",9064,100,"TX","M"
"21157",9064,100,"TX","M"
"21158",9064,100,"NC","M"
"21159",9064,100,"NY","M"
"21160",9064,100,"MO","M"
"21161",9064,100,"SA","M"
"21162",9064,100,"AL","M"
"21163",9064,100,"AZ","M"
"21164",9064,100,"AZ","M"
"21165",9064,100,"AZ","M"
"21166",9064,100,"KY","M"
"21167",9064,100,"AR","M"
"21168",9064,100,"WA","M"
"21169",9064,100,"FL","M"
"21170",9064,100,"PA","M"
"21171",9064,100,"GA","M"
"21172",9064,100,"GA","M"
"21173",9064,100,"GA","M"
"21174",9064,100,"GA","M"
"21175",9064,100,"GA","M"
"21176",9064,100,"SA","M"
"21177",9064,100,"NY","M"
"21178",9064,100,"CA","M"
"21179",9064,100,"TX","M"
"21180",9064,100,"FL","M"
"21181",9064,100,"SA","M"
"21182",9064,100,"WV","M"
"21183",9064,100,"MS","M"
"21184",9064,100,"SA","M"
"21185",9064,100,"SA","M"
"21186",9064,100,"SA","M"
"21187",9064,100,"SA","M"
"21188",9064,100,"TX","M"
"21189",9064,100,"FL","M"
"21190",9064,100,"IA","M"
"21191",9064,100,"FL","M"
"21192",9064,100,"FL","M"
"21193",9064,100,"FL","M"
"21194",9064,100,"FL","M"
"21195",9064,100,"FL","M"
"21196",9064,100,"FL","M"
"21197",9064,100,"FL","M"
"21198",9064,100,"FL","M"
"21199",9064,100,"FL","M"
"21200",9064,100,"FL","M"
"21201",9064,100,"NY","M"
"21202",9064,100,"TX","M"
"21203",9064,100,"TX","M"
"21204",9064,100,"GA","M"
"21205",9064,100,"SA","M"
"21206",9064,100,"NH","M"
"21207",9064,100,"NH","M"
"21208",9064,100,"FL","M"
"21209",9064,100,"MO","M"
"21210",9064,100,"FL","M"
"21211",9064,100,"FL","M"
"21212",9064,100,"FL","M"
"21213",9064,100,"FL","M"
"21214",9064,100,"IL","M"
"21215",9064,100,"IL","M"
"21216",9064,100,"IL","M"
"21217",9064,100,"ME","M"
"21218",9064,100,"ME","M"
"21219",9064,100,"ME","M"
"21220",9064,100,"ME","M"
"21221",9064,100,"IN","M"
"21222",9064,100,"ME","M"
"21223",9064,100,"ME","M"
"21224",9064,100,"ME","M"
"21225",9064,100,"ME","M"
"21226",9064,100,"ME","M"
"21227",9064,100,"ME","M"
"21228",9064,100,"ME","M"
"21229",9064,100,"ME","M"
"21230",9064,100,"ME","M"
"21231",9064,100,"ME","M"
"21232",9064,100,"ME","M"
"21233",9064,100,"SA","M"
"21234",9064,100,"SA","M"
"21235",9064,100,"SA","M"
"21236",9064,100,"FL","M"
"21237",9064,100,"FL","M"
"21238",9064,100,"FL","M"
"21239",9064,100,"FL","M"
"21240",9064,100,"FL","M"
"21241",9064,100,"FL","M"
"21242",9064,100,"FL","M"
"21243",9064,100,"FL","M"
"21244",9064,100,"FL","M"
"21245",9064,100,"FL","M"
"21246",9064,100,"FL","M"
"21247",9064,100,"FL","M"
"21248",9064,100,"FL","M"
"21249",9064,100,"FL","M"
"21250",9064,100,"MD","M"
"21251",9064,100,"TX","M"
"21252",9064,100,"TX","M"
"21253",9064,100,"TX","M"
"21254",9064,100,"ID","M"
"21255",9064,100,"ID","M"
"21256",9064,100,"ID","M"
"21257",9064,100,"ID","M"
"21258",9064,100,"ID","M"
"21259",9064,100,"ID","M"
"21260",9064,100,"ID","M"
"21261",9064,100,"ID","M"
"21262",9064,100,"ID","M"
"21263",9064,100,"GA","M"
"21264",9064,100,"AK","M"
"21265",9064,100,"SA","M"
"21266",9064,100,"IL","M"
"21267",9064,100,"TX","M"
"21268",9064,100,"TX","M"
"21269",9064,100,"FL","M"
"21270",9064,100,"FL","M"
"21271",9064,100,"FL","M"
"21272",9064,100,"FL","M"
"21273",9064,100,"FL","M"
"21274",9064,100,"FL","M"
"21275",9064,100,"FL","M"
"21276",9064,100,"FL","M"
"21277",9064,100,"FL","M"
"21278",9064,100,"FL","M"
"21279",9064,100,"FL","M"
"21280",9064,100,"PA","M"
"21281",9064,100,"FL","M"
"21282",9064,100,"FL","M"
"21283",9064,100,"FL","M"
"21284",9064,100,"SC","M"
"21285",9064,100,"SA","M"
"21286",9064,100,"SC","M"
"21287",9064,100,"SC","M"
"21288",9064,100,"MS","M"
"21289",9064,100,"SA","M"
"21290",9064,100,"SA","M"
"21291",9064,100,"SA","M"
"21292",9064,100,"SA","M"
"21293",9064,100,"NY","M"
"21294",9064,100,"SA","M"
"21295",9064,100,"SA","M"
"21296",9064,100,"SA","M"
"21297",9064,100,"CA","M"
"21298",9064,100,"SA","M"
"21299",9064,100,"SA","M"
"21300",9064,100,"SA","M"
"21301",9064,100,"SA","M"
"21302",9064,100,"SA","M"
"21303",9064,100,"AR","M"
"21304",9064,100,"AR","M"
"21305",9064,100,"VA","M"
"21306",9064,100,"CA","M"
"21307",9064,100,"TX","M"
"21308",9064,100,"SA","M"
"21309",9064,100,"SA","M"
"21310",9064,100,"ID","M"
"21311",9064,100,"ID","M"
"21312",9064,100,"GA","M"
"21313",9064,100,"GA","M"
"21314",9064,100,"TX","M"
"21315",9064,100,"TX","M"
"21316",9064,100,"WI","M"
"21317",9064,100,"AR","M"
"21318",9064,100,"CA","M"
"21319",9064,100,"SA","M"
"21320",9064,100,"SA","M"
"21321",9064,100,"IN","M"
"21322",9064,100,"SC","M"
"21323",9064,100,"IN","M"
"21324",9064,100,"IN","M"
"21325",9064,100,"IN","M"
"21326",9064,100,"IN","M"
"21327",9064,100,"IN","M"
"21328",9064,100,"IN","M"
"21329",9064,100,"IN","M"
"21330",9064,100,"IL","M"
"21331",9064,100,"SA","M"
"21332",9064,100,"PA","M"
"21333",9064,100,"OR","M"
"21334",9064,100,"SA","M"
"21335",9064,100,"SA","M"
"21336",9064,100,"CA","M"
"21337",9064,100,"GA","M"
"21338",9064,100,"NY","M"
"21339",9064,100,"SA","M"
"21340",9064,100,"NY","M"
"21341",9064,100,"UT","M"
"21342",9064,100,"UT","M"
"21343",9064,100,"UT","M"
"21344",9064,100,"UT","M"
"21345",9064,100,"SA","M"
"21346",9064,100,"SA","M"
"21347",9064,100,"SA","M"
"21348",9064,100,"SA","M"
"21349",9064,100,"SA","M"
"21350",9064,100,"SA","M"
"21351",9064,100,"SA","M"
"21352",9064,100,"SA","M"
"21353",9064,100,"SA","M"
"21354",9064,100,"SA","M"
"21355",9064,100,"SA","M"
"21356",9064,100,"SA","M"
"21357",9064,100,"SA","M"
"21358",9064,100,"SA","M"
"21359",9064,100,"NY","M"
"21360",9064,100,"CT","M"
"21361",9064,100,"SA","M"
"21362",9064,100,"SA","M"
"21363",9064,100,"SA","M"
"21364",9064,100,"SA","M"
"21365",9064,100,"SA","M"
"21366",9064,100,"OH","M"
"21367",9064,100,"SA","M"
"21368",9064,100,"TX","M"
"21369",9064,100,"NC","M"
"21370",9064,100,"SA","M"
"21371",9064,100,"SA","M"
"21372",9064,100,"SA","M"
"21373",9064,100,"SA","M"
"21374",9064,100,"SA","M"
"21375",9064,100,"SA","M"
"21376",9064,100,"MI","M"
"21377",9064,100,"UT","M"
"21378",9064,100,"GA","M"
"21379",9064,100,"SA","M"
"21380",9064,100,"FL","M"
"21381",9064,100,"SA","M"
"21382",9064,100,"SA","M"
"21383",9064,100,"NM","M"
"21384",9064,100,"NM","M"
"21385",9064,100,"SA","M"
"21386",9064,100,"SA","M"
"21387",9064,100,"SA","M"
"21388",9064,100,"SA","M"
"21389",9064,100,"GA","M"
"21390",9064,100,"GA","M"
"21391",9064,100,"GA","M"
"21392",9064,100,"GA","M"
"21393",9064,100,"GA","M"
"21394",9064,100,"GA","M"
"21395",9064,100,"GA","M"
"21396",9064,100,"WV","M"
"21397",9064,100,"WV","M"
"21398",9064,100,"WV","M"
"21399",9064,100,"MD","M"
"21400",9064,100,"WV","M"
"21401",9064,100,"NY","M"
"21402",9064,100,"SA","M"
"21403",9064,100,"SA","M"
"21404",9064,100,"SA","M"
"21405",9064,100,"GA","M"
"21406",9064,100,"NY","M"
"21407",9064,100,"NY","M"
"21408",9064,100,"NY","M"
"21409",9064,100,"NY","M"
"21410",9064,100,"NY","M"
"21411",9064,100,"SA","M"
"21412",9064,100,"GA","M"
"21413",9064,100,"GA","M"
"21414",9064,100,"GA","M"
"21415",9064,100,"GA","M"
"21416",9064,100,"GA","M"
"21417",9064,100,"GA","M"
"21418",9064,100,"GA","M"
"21419",9064,100,"GA","M"
"21420",9064,100,"GA","M"
"21421",9064,100,"SA","M"
"21422",9064,100,"VA","M"
"21423",9064,100,"MO","M"
"21424",9064,100,"MO","M"
"21425",9064,100,"MO","M"
"21426",9064,100,"MO","M"
"21427",9064,100,"MO","M"
"21428",9064,100,"MO","M"
"21429",9064,100,"MO","M"
"21430",9064,100,"MO","M"
"21431",9064,100,"MO","M"
"21432",9064,100,"MO","M"
"21433",9064,100,"NY","M"
"21434",9064,100,"SA","M"
"21435",9064,100,"VA","M"
"21436",9064,100,"VA","M"
"21437",9064,100,"WV","M"
"21438",9064,100,"SA","M"
"21439",9064,100,"SA","M"
"21440",9064,100,"NY","M"
"21441",9064,100,"SA","M"
"21442",9064,100,"SA","M"
"21443",9064,100,"SA","M"
"21444",9064,100,"NY","M"
"21445",9064,100,"NY","M"
"21446",9064,100,"SA","M"
"21447",9064,100,"NY","M"
"21448",9064,100,"NY","M"
"21449",9064,100,"NY","M"
"21450",9064,100,"SA","M"
"21451",9064,100,"SA","M"
"21452",9064,100,"SA","M"
"21453",9064,100,"SA","M"
"21454",9064,100,"SA","M"
"21455",9064,100,"SA","M"
"21456",9064,100,"NY","M"
"21457",9064,100,"SA","M"
"21458",9064,100,"SA","M"
"21459",9064,100,"SA","M"
"21460",9064,100,"SA","M"
"21461",9064,100,"SA","M"
"21462",9064,100,"SA","M"
"21463",9064,100,"SA","M"
"21464",9064,100,"SA","M"
"21465",9064,100,"SA","M"
"21466",9064,100,"SA","M"
"21467",9064,100,"SA","M"
"21468",9064,100,"SA","M"
"21469",9064,100,"SA","M"
"21470",9064,100,"SA","M"
"21471",9064,100,"IL","M"
"21472",9064,100,"SA","M"
"21473",9064,100,"SA","M"
"21474",9064,100,"SA","M"
"21475",9064,100,"SA","M"
"21476",9064,100,"SA","M"
"21477",9064,100,"SA","M"
"21478",9064,100,"SA","M"
"21479",9064,100,"NY","M"
"21480",9064,100,"NY","M"
"21481",9064,100,"OH","M"
"21482",9064,100,"NC","M"
"21483",9064,100,"SA","M"
"21484",9064,100,"SA","M"
"21485",9064,100,"SA","M"
"21486",9064,100,"NY","M"
"21487",9064,100,"SA","M"
"21488",9064,100,"SA","M"
"21489",9064,100,"SA","M"
"21490",9064,100,"SA","M"
"21491",9064,100,"SA","M"
"21492",9064,100,"PA","M"
"21493",9064,100,"MA","M"
"21494",9064,100,"MD","M"
"21495",9064,100,"MA","M"
"21496",9064,100,"MA","M"
"21497",9064,100,"VA","M"
"21498",9064,100,"NY","M"
"21499",9064,100,"NC","M"
"21500",9064,100,"NC","M"
"21501",9064,100,"NC","M"
"21502",9064,100,"NC","M"
"21503",9064,100,"NC","M"
"21504",9064,100,"NC","M"
"21505",9064,100,"NC","M"
"21506",9064,100,"NC","M"
"21507",9064,100,"NC","M"
"21508",9064,100,"NC","M"
"21509",9064,100,"NC","M"
"21510",9064,100,"NC","M"
"21511",9064,100,"SA","M"
"21512",9064,100,"NC","M"
"21513",9064,100,"NC","M"
"21514",9064,100,"NC","M"
"21515",9064,100,"NC","M"
"21516",9064,100,"NC","M"
"21517",9064,100,"AR","M"
"21518",9064,100,"IN","M"
"21519",9064,100,"IN","M"
"21520",9064,100,"SA","M"
"21521",9064,100,"SA","M"
"21522",9064,100,"WV","M"
"21523",9064,100,"WV","M"
"21524",9064,100,"SA","M"
"21525",9064,100,"NC","M"
"21526",9064,100,"VA","M"
"21527",9064,100,"VA","M"
"21528",9064,100,"VA","M"
"21529",9064,100,"VA","M"
"21530",9064,100,"VA","M"
"21531",9064,100,"NC","M"
"21532",9064,100,"NC","M"
"21533",9064,100,"NC","M"
"21534",9064,100,"NC","M"
"21535",9064,100,"NC","M"
"21536",9064,100,"NC","M"
"21537",9064,100,"NC","M"
"21538",9064,100,"NC","M"
"21539",9064,100,"NC","M"
"21540",9064,100,"NC","M"
"21541",9064,100,"MI","M"
"21542",9064,100,"NY","M"
"21543",9064,100,"CA","M"
"21544",9064,100,"CA","M"
"21545",9064,100,"NH","M"
"21546",9064,100,"NC","M"
"21547",9064,100,"NC","M"
"21548",9064,100,"NC","M"
"21549",9064,100,"NC","M"
"21550",9064,100,"SA","M"
"21551",9064,100,"SA","M"
"21552",9064,100,"NY","M"
"21553",9064,100,"SA","M"
"21554",9064,100,"SA","M"
"21555",9064,100,"NC","M"
"21556",9064,100,"NC","M"
"21557",9064,100,"NC","M"
"21558",9064,100,"NC","M"
"21559",9064,100,"LA","M"
"21560",9064,100,"IN","M"
"21561",9064,100,"GA","M"
"21562",9064,100,"GA","M"
"21563",9064,100,"GA","M"
"21564",9064,100,"GA","M"
"21565",9064,100,"GA","M"
"21566",9064,100,"GA","M"
"21567",9064,100,"NY","M"
"21568",9064,100,"OH","M"
"21569",9064,100,"OH","M"
"21570",9064,100,"OH","M"
"21571",9064,100,"SA","M"
"21572",9064,100,"VA","M"
"21573",9064,100,"SA","M"
"21574",9064,100,"VA","M"
"21575",9064,100,"NC","M"
"21576",9064,100,"NC","M"
"21577",9064,100,"KS","M"
"21578",9064,100,"PA","M"
"21579",9064,100,"NC","M"
"21580",9064,100,"WV","M"
"21581",9064,100,"NC","M"
"21582",9064,100,"NC","M"
"21583",9064,100,"NC","M"
"21584",9064,100,"UT","M"
"21585",9064,100,"UT","M"
"21586",9064,100,"UT","M"
"21587",9064,100,"UT","M"
"21588",9064,100,"TX","M"
"21589",9064,100,"WA","M"
"21590",9064,100,"NC","M"
"21591",9064,100,"NC","M"
"21592",9064,100,"NC","M"
"21593",9064,100,"NY","M"
"21594",9064,100,"KY","M"
"21595",9064,100,"NC","M"
"21596",9064,100,"NC","M"
"21597",9064,100,"IA","M"
"21598",9064,100,"SA","M"
"21599",9064,100,"NC","M"
"21600",9064,100,"WV","M"
"21601",9064,100,"NC","M"
"21602",9064,100,"NC","M"
"21603",9064,100,"NC","M"
"21604",9064,100,"NC","M"
"21605",9064,100,"VA","M"
"21606",9064,100,"NY","M"
"21607",9064,100,"SA","M"
"21608",9064,100,"SA","M"
"21609",9064,100,"SA","M"
"21610",9064,100,"SA","M"
"21611",9064,100,"SA","M"
"21612",9064,100,"SA","M"
"21613",9064,100,"SA","M"
"21614",9064,100,"SA","M"
"21615",9064,100,"SA","M"
"21616",9064,100,"NC","M"
"21617",9064,100,"NC","M"
"21618",9064,100,"NY","M"
"21619",9064,100,"SA","M"
"21620",9064,100,"GA","M"
"21621",9064,100,"WV","M"
"21622",9064,100,"SA","M"
"21623",9064,100,"SA","M"
"21624",9064,100,"SA","M"
"21625",9064,100,"SA","M"
"21626",9064,100,"NC","M"
"21627",9064,100,"NC","M"
"21628",9064,100,"NC","M"
"21629",9064,100,"NC","M"
"21630",9064,100,"NC","M"
"21631",9064,100,"NC","M"
"21632",9064,100,"NC","M"
"21633",9064,100,"AR","M"
"21634",9064,100,"AL","M"
"21635",9064,100,"AL","M"
"21636",9064,100,"AL","M"
"21637",9064,100,"SA","M"
"21638",9064,100,"LA","M"
"21639",9064,100,"NC","M"
"21640",9064,100,"NC","M"
"21641",9064,100,"NC","M"
"21642",9064,100,"NC","M"
"21643",9064,100,"NC","M"
"21644",9064,100,"NC","M"
"21645",9064,100,"NC","M"
"21646",9064,100,"NC","M"
"21647",9064,100,"NC","M"
"21648",9064,100,"SA","M"
"21649",9064,100,"OH","M"
"21650",9064,100,"OH","M"
"21651",9064,100,"SA","M"
"21652",9064,100,"SA","M"
"21653",9064,100,"KS","M"
"21654",9064,100,"SA","M"
"21655",9064,100,"SA","M"
"21656",9064,100,"SA","M"
"21657",9064,100,"SA","M"
"21658",9064,100,"SA","M"
"21659",9064,100,"SA","M"
"21660",9064,100,"SA","M"
"21661",9064,100,"SA","M"
"21662",9064,100,"SA","M"
"21663",9064,100,"SA","M"
"21664",9064,100,"SA","M"
"21665",9064,100,"SA","M"
"21666",9064,100,"SA","M"
"21667",9064,100,"SA","M"
"21668",9064,100,"SA","M"
"21669",9064,100,"SA","M"
"21670",9064,100,"SA","M"
"21671",9064,100,"NY","M"
"21672",9064,100,"NC","M"
"21673",9064,100,"SA","M"
"21674",9064,100,"NC","M"
"21675",9064,100,"AR","M"
"21676",9064,100,"NC","M"
"21677",9064,100,"NC","M"
"21678",9064,100,"SA","M"
"21679",9064,100,"SA","M"
"21680",9064,100,"SA","M"
"21681",9064,100,"SA","M"
"21682",9064,100,"SA","M"
"21683",9064,100,"SA","M"
"21684",9064,100,"SA","M"
"21685",9064,100,"LA","M"
"21686",9064,100,"LA","M"
"21687",9064,100,"GA","M"
"21688",9064,100,"NC","M"
"21689",9064,100,"NH","M"
"21690",9064,100,"SA","M"
"21691",9064,100,"DE","M"
"21692",9064,100,"SA","M"
"21693",9064,100,"SA","M"
"21694",9064,100,"CO","M"
"21695",9064,100,"SA","M"
"21696",9064,100,"OH","M"
"21697",9064,100,"OH","M"
"21698",9064,100,"OH","M"
"21699",9064,100,"SA","M"
"21700",9064,100,"SA","M"
"21701",9064,100,"ID","M"
"21702",9064,100,"WA","M"
"21703",9064,100,"IN","M"
"21704",9064,100,"IN","M"
"21705",9064,100,"IN","M"
"21706",9064,100,"IN","M"
"21707",9064,100,"IN","M"
"21708",9064,100,"IN","M"
"21709",9064,100,"IN","M"
"21710",9064,100,"IN","M"
"21711",9064,100,"IN","M"
"21712",9064,100,"IN","M"
"21713",9064,100,"IN","M"
"21714",9064,100,"IN","M"
"21715",9064,100,"IN","M"
"21716",9064,100,"IN","M"
"21717",9064,100,"IN","M"
"21718",9064,100,"SA","M"
"21719",9064,100,"OH","M"
"21720",9064,100,"OH","M"
"21721",9064,100,"SA","M"
"21722",9064,100,"CA","M"
"21723",9064,100,"SA","M"
"21724",9064,100,"IN","M"
"21725",9064,100,"SA","M"
"21726",9064,100,"SA","M"
"21727",9064,100,"SA","M"
"21728",9064,100,"SA","M"
"21729",9064,100,"SA","M"
"21730",9064,100,"NC","M"
"21731",9064,100,"SA","M"
"21732",9064,100,"NY","M"
"21733",9064,100,"OH","M"
"21734",9064,100,"SA","M"
"21735",9064,100,"NC","M"
"21736",9064,100,"NY","M"
"21737",9064,100,"SA","M"
"21738",9064,100,"SA","M"
"21739",9064,100,"SA","M"
"21740",9064,100,"SA","M"
"21741",9064,100,"SA","M"
"21742",9064,100,"SA","M"
"21743",9064,100,"SA","M"
"21744",9064,100,"NC","M"
"21745",9064,100,"SA","M"
"21746",9064,100,"SA","M"
"21747",9064,100,"SA","M"
"21748",9064,100,"VA","M"
"21749",9064,100,"SA","M"
"21750",9064,100,"SA","M"
"21751",9064,100,"SA","M"
"21752",9064,100,"SA","M"
"21753",9064,100,"LA","M"
"21754",9064,100,"SA","M"
"21755",9064,100,"SA","M"
"21756",9064,100,"IL","M"
"21757",9064,100,"NC","M"
"21758",9064,100,"SA","M"
"21759",9064,100,"IL","M"
"21760",9064,100,"IL","M"
"21761",9064,100,"SA","M"
"21762",9064,100,"SA","M"
"21763",9064,100,"SA","M"
"21764",9064,100,"SA","M"
"21765",9064,100,"SA","M"
"21766",9064,100,"SA","M"
"21767",9064,100,"NC","M"
"21768",9064,100,"NC","M"
"21769",9064,100,"IN","M"
"21770",9064,100,"IN","M"
"21771",9064,100,"OH","M"
"21772",9064,100,"OH","M"
"21773",9064,100,"IN","M"
"21774",9064,100,"MD","M"
"21775",9064,100,"VA","M"
"21776",9064,100,"MI","M"
"21777",9064,100,"SA","M"
"21778",9064,100,"SA","M"
"21779",9064,100,"SA","M"
"21780",9064,100,"SA","M"
"21781",9064,100,"WV","M"
"21782",9064,100,"NC","M"
"21783",9064,100,"CT","M"
"21784",9064,100,"SA","M"
"21785",9064,100,"NY","M"
"21786",9064,100,"SA","M"
"21787",9064,100,"SA","M"
"21788",9064,100,"SA","M"
"21789",9064,100,"SA","M"
"21790",9064,100,"SA","M"
"21791",9064,100,"SA","M"
"21792",9064,100,"SA","M"
"21793",9064,100,"SA","M"
"21794",9064,100,"SA","M"
"21795",9064,100,"SA","M"
"21796",9064,100,"SA","M"
"21797",9064,100,"SA","M"
"21798",9064,100,"SA","M"
"21799",9064,100,"SA","M"
"21800",9064,100,"SA","M"
"21801",9064,100,"SA","M"
"21802",9064,100,"NY","M"
"21803",9064,100,"NY","M"
"21804",9064,100,"NC","M"
"21805",9064,100,"GA","M"
"21806",9064,100,"NC","M"
"21807",9064,100,"NC","M"
"21808",9064,100,"NY","M"
"21809",9064,100,"NC","M"
"21810",9064,100,"NC","M"
"21811",9064,100,"IA","M"
"21812",9064,100,"IA","M"
"21813",9064,100,"IA","M"
"21814",9064,100,"IA","M"
"21815",9064,100,"SA","M"
"21816",9064,100,"SA","M"
"21817",9064,100,"NC","M"
"21818",9064,100,"NC","M"
"21819",9064,100,"KS","M"
"21820",9064,100,"KS","M"
"21821",9064,100,"KS","M"
"21822",9064,100,"KS","M"
"21823",9064,100,"SA","M"
"21824",9064,100,"SA","M"
"21825",9064,100,"TX","M"
"21826",9064,100,"SA","M"
"21827",9064,100,"SA","M"
"21828",9064,100,"SA","M"
"21829",9064,100,"SA","M"
"21830",9064,100,"SA","M"
"21831",9064,100,"SA","M"
"21832",9064,100,"TX","M"
"21833",9064,100,"SA","M"
"21834",9064,100,"SA","M"
"21835",9064,100,"OR","M"
"21836",9064,100,"SA","M"
"21837",9064,100,"OH","M"
"21838",9064,100,"GA","M"
"21839",9064,100,"SA","M"
"21840",9064,100,"NY","M"
"21841",9064,100,"NY","M"
"21842",9064,100,"NY","M"
"21843",9064,100,"NY","M"
"21844",9064,100,"NY","M"
"21845",9064,100,"NY","M"
"21846",9064,100,"NY","M"
"21847",9064,100,"NY","M"
"21848",9064,100,"OH","M"
"21849",9064,100,"AL","M"
"21850",9064,100,"VA","M"
"21851",9064,100,"VA","M"
"21852",9064,100,"VA","M"
"21853",9064,100,"NC","M"
"21854",9064,100,"NC","M"
"21855",9064,100,"NC","M"
"21856",9064,100,"NC","M"
"21857",9064,100,"NC","M"
"21858",9064,100,"NC","M"
"21859",9064,100,"NC","M"
"21860",9064,100,"NC","M"
"21861",9064,100,"SA","M"
"21862",9064,100,"OH","M"
"21863",9064,100,"NY","M"
"21864",9064,100,"AL","M"
"21865",9064,100,"AL","M"
"21866",9064,100,"TX","M"
"21867",9064,100,"GA","M"
"21868",9064,100,"GA","M"
"21869",9064,100,"SA","M"
"21870",9064,100,"SA","M"
"21871",9064,100,"SA","M"
"21872",9064,100,"IL","M"
"21873",9064,100,"IL","M"
"21874",9064,100,"NC","M"
"21875",9064,100,"SA","M"
"21876",9064,100,"MA","M"
"21877",9064,100,"WV","M"
"21878",9064,100,"KS","M"
"21879",9064,100,"KS","M"
"21880",9064,100,"KS","M"
"21881",9064,100,"KS","M"
"21882",9064,100,"KS","M"
"21883",9064,100,"KS","M"
"21884",9064,100,"KS","M"
"21885",9064,100,"KS","M"
"21886",9064,100,"KS","M"
"21887",9064,100,"KS","M"
"21888",9064,100,"KS","M"
"21889",9064,100,"KS","M"
"21890",9064,100,"GA","M"
"21891",9064,100,"GA","M"
"21892",9064,100,"OH","M"
"21893",9064,100,"OH","M"
"21894",9064,100,"VA","M"
"21895",9064,100,"NC","M"
"21896",9064,100,"NC","M"
"21897",9064,100,"NC","M"
"21898",9064,100,"NC","M"
"21899",9064,100,"NC","M"
"21900",9064,100,"NC","M"
"21901",9064,100,"SA","M"
"21902",9064,100,"WA","M"
"21903",9064,100,"WA","M"
"21904",9064,100,"WA","M"
"21905",9064,100,"WA","M"
"21906",9064,100,"VA","M"
"21907",9064,100,"VA","M"
"21908",9064,100,"NC","M"
"21909",9064,100,"NY","M"
"21910",9064,100,"SA","M"
"21911",9064,100,"DC","M"
"21912",9064,100,"DC","M"
"21913",9064,100,"NY","M"
"21914",9064,100,"VA","M"
"21915",9064,100,"VA","M"
"21916",9064,100,"VA","M"
"21917",9064,100,"IL","M"
"21918",9064,100,"IL","M"
"21919",9064,100,"SA","M"
"21920",9064,100,"NC","M"
