"","ranking","power_index","state","sex"
"14083",8549,100,"CA","F"
"14084",8549,100,"AR","F"
"14085",8549,100,"AR","F"
"14086",8549,100,"AR","F"
"14087",8549,100,"AR","F"
"14088",8549,100,"AR","F"
"14089",8549,100,"AR","F"
"14090",8549,100,"AR","F"
"14091",8549,100,"AR","F"
"14092",8549,100,"AR","F"
"14093",8549,100,"AR","F"
"14094",8549,100,"AR","F"
"14095",8549,100,"CA","F"
"14096",8549,100,"AR","F"
"14097",8549,100,"AR","F"
"14098",8549,100,"AR","F"
"14099",8549,100,"AR","F"
"14100",8549,100,"AR","F"
"14101",8549,100,"LA","F"
"14102",8549,100,"LA","F"
"14103",8549,100,"LA","F"
"14104",8549,100,"LA","F"
"14105",8549,100,"SA","F"
"14106",8549,100,"SA","F"
"14107",8549,100,"LA","F"
"14108",8549,100,"LA","F"
"14109",8549,100,"LA","F"
"14110",8549,100,"NC","F"
"14111",8549,100,"NC","F"
"14112",8549,100,"NC","F"
"14113",8549,100,"NC","F"
"14114",8549,100,"CT","F"
"14115",8549,100,"CT","F"
"14116",8549,100,"CT","F"
"14117",8549,100,"CT","F"
"14118",8549,100,"IL","F"
"14119",8549,100,"VA","F"
"14120",8549,100,"OH","F"
"14121",8549,100,"MI","F"
"14122",8549,100,"TX","F"
"14123",8549,100,"TX","F"
"14124",8549,100,"TX","F"
"14125",8549,100,"TX","F"
"14126",8549,100,"TX","F"
"14127",8549,100,"WI","F"
"14128",8549,100,"WI","F"
"14129",8549,100,"WI","F"
"14130",8549,100,"SA","F"
"14131",8549,100,"MN","F"
"14132",8549,100,"FL","F"
"14133",8549,100,"FL","F"
"14134",8549,100,"AL","F"
"14135",8549,100,"FL","F"
"14136",8549,100,"SA","F"
"14137",8549,100,"NJ","F"
"14138",8549,100,"MD","F"
"14139",8549,100,"NC","F"
"14140",8549,100,"MI","F"
"14141",8549,100,"AR","F"
"14142",8549,100,"AR","F"
"14143",8549,100,"IA","F"
"14144",8549,100,"FL","F"
"14145",8549,100,"FL","F"
"14146",8549,100,"FL","F"
"14147",8549,100,"FL","F"
"14148",8549,100,"FL","F"
"14149",8549,100,"FL","F"
"14150",8549,100,"FL","F"
"14151",8549,100,"FL","F"
"14152",8549,100,"FL","F"
"14153",8549,100,"FL","F"
"14154",8549,100,"FL","F"
"14155",8549,100,"FL","F"
"14156",8549,100,"FL","F"
"14157",8549,100,"FL","F"
"14158",8549,100,"FL","F"
"14159",8549,100,"FL","F"
"14160",8549,100,"FL","F"
"14161",8549,100,"FL","F"
"14162",8549,100,"FL","F"
"14163",8549,100,"VA","F"
"14164",8549,100,"VA","F"
"14165",8549,100,"VA","F"
"14166",8549,100,"WV","F"
"14167",8549,100,"WV","F"
"14168",8549,100,"WV","F"
"14169",8549,100,"WV","F"
"14170",8549,100,"UT","F"
"14171",8549,100,"AR","F"
"14172",8549,100,"NC","F"
"14173",8549,100,"NC","F"
"14174",8549,100,"NC","F"
"14175",8549,100,"SA","F"
"14176",8549,100,"NC","F"
"14177",8549,100,"NC","F"
"14178",8549,100,"NC","F"
"14179",8549,100,"NC","F"
"14180",8549,100,"FL","F"
"14181",8549,100,"FL","F"
"14182",8549,100,"CA","F"
"14183",8549,100,"AZ","F"
"14184",8549,100,"AZ","F"
"14185",8549,100,"WV","F"
"14186",8549,100,"WV","F"
"14187",8549,100,"WV","F"
"14188",8549,100,"WV","F"
"14189",8549,100,"WV","F"
"14190",8549,100,"WV","F"
"14191",8549,100,"WV","F"
"14192",8549,100,"WV","F"
"14193",8549,100,"WV","F"
"14194",8549,100,"WV","F"
"14195",8549,100,"WV","F"
"14196",8549,100,"WV","F"
"14197",8549,100,"WV","F"
"14198",8549,100,"NC","F"
"14199",8549,100,"NC","F"
"14200",8549,100,"NC","F"
"14201",8549,100,"AR","F"
"14202",8549,100,"SA","F"
"14203",8549,100,"NC","F"
"14204",8549,100,"NC","F"
"14205",8549,100,"KS","F"
"14206",8549,100,"KS","F"
"14207",8549,100,"NC","F"
"14208",8549,100,"NC","F"
"14209",8549,100,"NC","F"
"14210",8549,100,"AZ","F"
"14211",8549,100,"AZ","F"
"14212",8549,100,"SA","F"
"14213",8549,100,"ID","F"
"14214",8549,100,"ID","F"
"14215",8549,100,"ID","F"
"14216",8549,100,"ID","F"
"14217",8549,100,"ID","F"
"14218",8549,100,"IL","F"
"14219",8549,100,"AR","F"
"14220",8549,100,"CA","F"
"14221",8549,100,"WA","F"
"14222",8549,100,"WA","F"
"14223",8549,100,"WA","F"
"14224",8549,100,"WA","F"
"14225",8549,100,"AR","F"
"14226",8549,100,"WV","F"
"14227",8549,100,"WA","F"
"14228",8549,100,"CA","F"
"14229",8549,100,"SA","F"
"14230",8549,100,"TX","F"
"14231",8549,100,"WV","F"
"14232",8549,100,"CO","F"
"14233",8549,100,"WV","F"
"14234",8549,100,"WV","F"
"14235",8549,100,"WV","F"
"14236",8549,100,"WV","F"
"14237",8549,100,"WV","F"
"14238",8549,100,"WV","F"
"14239",8549,100,"WV","F"
"14240",8549,100,"SA","F"
"14241",8549,100,"SA","F"
"14242",8549,100,"SA","F"
"14243",8549,100,"ID","F"
"14244",8549,100,"ID","F"
"14245",8549,100,"ID","F"
"14246",8549,100,"ID","F"
"14247",8549,100,"ID","F"
"14248",8549,100,"ID","F"
"14249",8549,100,"ID","F"
"14250",8549,100,"ID","F"
"14251",8549,100,"ID","F"
"14252",8549,100,"ID","F"
"14253",8549,100,"ID","F"
"14254",8549,100,"ID","F"
"14255",8549,100,"ID","F"
"14256",8549,100,"ID","F"
"14257",8549,100,"CA","F"
"14258",8549,100,"CA","F"
"14259",8549,100,"CA","F"
"14260",8549,100,"CA","F"
"14261",8549,100,"CA","F"
"14262",8549,100,"CA","F"
"14263",8549,100,"CA","F"
"14264",8549,100,"CA","F"
"14265",8549,100,"OK","F"
"14266",8549,100,"OK","F"
"14267",8549,100,"OK","F"
"14268",8549,100,"OK","F"
"14269",8549,100,"OK","F"
"14270",8549,100,"OK","F"
"14271",8549,100,"OK","F"
"14272",8549,100,"OK","F"
"14273",8549,100,"NC","F"
"14274",8549,100,"SA","F"
"14275",8549,100,"WV","F"
"14276",8549,100,"WV","F"
"14277",8549,100,"WV","F"
"14278",8549,100,"WV","F"
"14279",8549,100,"AR","F"
"14280",8549,100,"AR","F"
"14281",8549,100,"AR","F"
"14282",8549,100,"AR","F"
"14283",8549,100,"AR","F"
"14284",8549,100,"SA","F"
"14285",8549,100,"MO","F"
"14286",8549,100,"KS","F"
"14287",8549,100,"MO","F"
"14288",8549,100,"IN","F"
"14289",8549,100,"IN","F"
"14290",8549,100,"WA","F"
"14291",8549,100,"FL","F"
"14292",8549,100,"AR","F"
"14293",8549,100,"AR","F"
"14294",8549,100,"AR","F"
"14295",8549,100,"AR","F"
"14296",8549,100,"AR","F"
"14297",8549,100,"AR","F"
"14298",8549,100,"AR","F"
"14299",8549,100,"AR","F"
"14300",8549,100,"AR","F"
"14301",8549,100,"WV","F"
"14302",8549,100,"WV","F"
"14303",8549,100,"WV","F"
"14304",8549,100,"WV","F"
"14305",8549,100,"AR","F"
"14306",8549,100,"AR","F"
"14307",8549,100,"WV","F"
"14308",8549,100,"SA","F"
"14309",8549,100,"WV","F"
"14310",8549,100,"WV","F"
"14311",8549,100,"WV","F"
"14312",8549,100,"WV","F"
"14313",8549,100,"WV","F"
"14314",8549,100,"WV","F"
"14315",8549,100,"TX","F"
"14316",8549,100,"TX","F"
"14317",8549,100,"TX","F"
"14318",8549,100,"TX","F"
"14319",8549,100,"TX","F"
"14320",8549,100,"TX","F"
"14321",8549,100,"TX","F"
"14322",8549,100,"NY","F"
"14323",8549,100,"VA","F"
"14324",8549,100,"IL","F"
"14325",8549,100,"IL","F"
"14326",8549,100,"IL","F"
"14327",8549,100,"OK","F"
"14328",8549,100,"NY","F"
"14329",8549,100,"KY","F"
"14330",8549,100,"SA","F"
"14331",8549,100,"SA","F"
"14332",8549,100,"SD","F"
"14333",8549,100,"FL","F"
"14334",8549,100,"IL","F"
"14335",8549,100,"SA","F"
"14336",8549,100,"SA","F"
"14337",8549,100,"PA","F"
"14338",8549,100,"WV","F"
"14339",8549,100,"WV","F"
"14340",8549,100,"MD","F"
"14341",8549,100,"MD","F"
"14342",8549,100,"WV","F"
"14343",8549,100,"LA","F"
"14344",8549,100,"LA","F"
"14345",8549,100,"LA","F"
"14346",8549,100,"AL","F"
"14347",8549,100,"HI","F"
"14348",8549,100,"WV","F"
"14349",8549,100,"WV","F"
"14350",8549,100,"WV","F"
"14351",8549,100,"WV","F"
"14352",8549,100,"WV","F"
"14353",8549,100,"WV","F"
"14354",8549,100,"WV","F"
"14355",8549,100,"WV","F"
"14356",8549,100,"WV","F"
"14357",8549,100,"WV","F"
"14358",8549,100,"TX","F"
"14359",8549,100,"TX","F"
"14360",8549,100,"TX","F"
"14361",8549,100,"TX","F"
"14362",8549,100,"TX","F"
"14363",8549,100,"TX","F"
"14364",8549,100,"CA","F"
"14365",8549,100,"WV","F"
"14366",8549,100,"LA","F"
"14367",8549,100,"LA","F"
"14368",8549,100,"LA","F"
"14369",8549,100,"LA","F"
"14370",8549,100,"LA","F"
"14371",8549,100,"LA","F"
"14372",8549,100,"LA","F"
"14373",8549,100,"LA","F"
"14374",8549,100,"LA","F"
"14375",8549,100,"LA","F"
"14376",8549,100,"LA","F"
"14377",8549,100,"LA","F"
"14378",8549,100,"LA","F"
"14379",8549,100,"LA","F"
"14380",8549,100,"LA","F"
"14381",8549,100,"LA","F"
"14382",8549,100,"LA","F"
"14383",8549,100,"LA","F"
"14384",8549,100,"WA","F"
"14385",8549,100,"CT","F"
"14386",8549,100,"CT","F"
"14387",8549,100,"IN","F"
"14388",8549,100,"IN","F"
"14389",8549,100,"IN","F"
"14390",8549,100,"VA","F"
"14391",8549,100,"MD","F"
"14392",8549,100,"MD","F"
"14393",8549,100,"SA","F"
"14394",8549,100,"SA","F"
"14395",8549,100,"VA","F"
"14396",8549,100,"CT","F"
"14397",8549,100,"IL","F"
"14398",8549,100,"IL","F"
"14399",8549,100,"IL","F"
"14400",8549,100,"IL","F"
"14401",8549,100,"FL","F"
"14402",8549,100,"NY","F"
"14403",8549,100,"NY","F"
"14404",8549,100,"IL","F"
"14405",8549,100,"MI","F"
"14406",8549,100,"IN","F"
"14407",8549,100,"SA","F"
"14408",8549,100,"NC","F"
"14409",8549,100,"WI","F"
"14410",8549,100,"IL","F"
"14411",8549,100,"IL","F"
"14412",8549,100,"IL","F"
"14413",8549,100,"IL","F"
"14414",8549,100,"AL","F"
"14415",8549,100,"IL","F"
"14416",8549,100,"IL","F"
"14417",8549,100,"IL","F"
"14418",8549,100,"IL","F"
"14419",8549,100,"IL","F"
"14420",8549,100,"IL","F"
"14421",8549,100,"IL","F"
"14422",8549,100,"MS","F"
"14423",8549,100,"WV","F"
"14424",8549,100,"WV","F"
"14425",8549,100,"WV","F"
"14426",8549,100,"WV","F"
"14427",8549,100,"WV","F"
"14428",8549,100,"WV","F"
"14429",8549,100,"WV","F"
"14430",8549,100,"WV","F"
"14431",8549,100,"WV","F"
"14432",8549,100,"CO","F"
"14433",8549,100,"MO","F"
"14434",8549,100,"MO","F"
"14435",8549,100,"MO","F"
"14436",8549,100,"MO","F"
"14437",8549,100,"MO","F"
"14438",8549,100,"MO","F"
"14439",8549,100,"SA","F"
"14440",8549,100,"NY","F"
"14441",8549,100,"NY","F"
"14442",8549,100,"NC","F"
"14443",8549,100,"NC","F"
"14444",8549,100,"NC","F"
"14445",8549,100,"NC","F"
"14446",8549,100,"WV","F"
"14447",8549,100,"NC","F"
"14448",8549,100,"NC","F"
"14449",8549,100,"NC","F"
"14450",8549,100,"NC","F"
"14451",8549,100,"NC","F"
"14452",8549,100,"NC","F"
"14453",8549,100,"NC","F"
"14454",8549,100,"NC","F"
"14455",8549,100,"NC","F"
"14456",8549,100,"NC","F"
"14457",8549,100,"NC","F"
"14458",8549,100,"NC","F"
"14459",8549,100,"NC","F"
"14460",8549,100,"NC","F"
"14461",8549,100,"NC","F"
"14462",8549,100,"NC","F"
"14463",8549,100,"NC","F"
"14464",8549,100,"NC","F"
"14465",8549,100,"NC","F"
"14466",8549,100,"NC","F"
"14467",8549,100,"NC","F"
"14468",8549,100,"NC","F"
"14469",8549,100,"NC","F"
"14470",8549,100,"NC","F"
"14471",8549,100,"NC","F"
"14472",8549,100,"NC","F"
"14473",8549,100,"NC","F"
"14474",8549,100,"NC","F"
"14475",8549,100,"NC","F"
"14476",8549,100,"NC","F"
"14477",8549,100,"NC","F"
"14478",8549,100,"NC","F"
"14479",8549,100,"NC","F"
"14480",8549,100,"NC","F"
"14481",8549,100,"NC","F"
"14482",8549,100,"NC","F"
"14483",8549,100,"NC","F"
"14484",8549,100,"NC","F"
"14485",8549,100,"NC","F"
"14486",8549,100,"NC","F"
"14487",8549,100,"NC","F"
"14488",8549,100,"NC","F"
"14489",8549,100,"NC","F"
"14490",8549,100,"NC","F"
"14491",8549,100,"NC","F"
"14492",8549,100,"NC","F"
"14493",8549,100,"NC","F"
"14494",8549,100,"NC","F"
"14495",8549,100,"NC","F"
"14496",8549,100,"NC","F"
"14497",8549,100,"NC","F"
"14498",8549,100,"NC","F"
"14499",8549,100,"NC","F"
"14500",8549,100,"NC","F"
"14501",8549,100,"NC","F"
"14502",8549,100,"NC","F"
"14503",8549,100,"NC","F"
"14504",8549,100,"NC","F"
"14505",8549,100,"NC","F"
"14506",8549,100,"NC","F"
"14507",8549,100,"NC","F"
"14508",8549,100,"NC","F"
"14509",8549,100,"NC","F"
"14510",8549,100,"SA","F"
"14511",8549,100,"SA","F"
"14512",8549,100,"SA","F"
"14513",8549,100,"SA","F"
"14514",8549,100,"WA","F"
"14515",8549,100,"WA","F"
"14516",8549,100,"NC","F"
"14517",8549,100,"NC","F"
"14518",8549,100,"NC","F"
"14519",8549,100,"NC","F"
"14520",8549,100,"NC","F"
"14521",8549,100,"NC","F"
"14522",8549,100,"NC","F"
"14523",8549,100,"NC","F"
"14524",8549,100,"NC","F"
"14525",8549,100,"VA","F"
"14526",8549,100,"VA","F"
"14527",8549,100,"FL","F"
"14528",8549,100,"NC","F"
"14529",8549,100,"NC","F"
"14530",8549,100,"NC","F"
"14531",8549,100,"NC","F"
"14532",8549,100,"NC","F"
"14533",8549,100,"NC","F"
"14534",8549,100,"NC","F"
"14535",8549,100,"NC","F"
"14536",8549,100,"NC","F"
"14537",8549,100,"NC","F"
"14538",8549,100,"NC","F"
"14539",8549,100,"NC","F"
"14540",8549,100,"NC","F"
"14541",8549,100,"NC","F"
"14542",8549,100,"NC","F"
"14543",8549,100,"NC","F"
"14544",8549,100,"NC","F"
"14545",8549,100,"NC","F"
"14546",8549,100,"NC","F"
"14547",8549,100,"NC","F"
"14548",8549,100,"NC","F"
"14549",8549,100,"NC","F"
"14550",8549,100,"NC","F"
"14551",8549,100,"GA","F"
"14552",8549,100,"GA","F"
"14553",8549,100,"GA","F"
"14554",8549,100,"GA","F"
"14555",8549,100,"GA","F"
"14556",8549,100,"GA","F"
"14557",8549,100,"GA","F"
"14558",8549,100,"GA","F"
"14559",8549,100,"NC","F"
"14560",8549,100,"NC","F"
"14561",8549,100,"OH","F"
"14562",8549,100,"OH","F"
"14563",8549,100,"OH","F"
"14564",8549,100,"OH","F"
"14565",8549,100,"CT","F"
"14566",8549,100,"OH","F"
"14567",8549,100,"IN","F"
"14568",8549,100,"IN","F"
"14569",8549,100,"IN","F"
"14570",8549,100,"NC","F"
"14571",8549,100,"NC","F"
"14572",8549,100,"NC","F"
"14573",8549,100,"NC","F"
"14574",8549,100,"NC","F"
"14575",8549,100,"NC","F"
"14576",8549,100,"NC","F"
"14577",8549,100,"NC","F"
"14578",8549,100,"NC","F"
"14579",8549,100,"NC","F"
"14580",8549,100,"NC","F"
"14581",8549,100,"NC","F"
"14582",8549,100,"NC","F"
"14583",8549,100,"NC","F"
"14584",8549,100,"NC","F"
"14585",8549,100,"NC","F"
"14586",8549,100,"NC","F"
"14587",8549,100,"NC","F"
"14588",8549,100,"NC","F"
"14589",8549,100,"NC","F"
"14590",8549,100,"NC","F"
"14591",8549,100,"NC","F"
"14592",8549,100,"NC","F"
"14593",8549,100,"NY","F"
"14594",8549,100,"NY","F"
"14595",8549,100,"NC","F"
"14596",8549,100,"NC","F"
"14597",8549,100,"TX","F"
"14598",8549,100,"TX","F"
"14599",8549,100,"NC","F"
"14600",8549,100,"NC","F"
"14601",8549,100,"NC","F"
"14602",8549,100,"NC","F"
"14603",8549,100,"NC","F"
"14604",8549,100,"NC","F"
"14605",8549,100,"NC","F"
"14606",8549,100,"NC","F"
"14607",8549,100,"VA","F"
"14608",8549,100,"VA","F"
"14609",8549,100,"VA","F"
"14610",8549,100,"VA","F"
"14611",8549,100,"VA","F"
"14612",8549,100,"TN","F"
"14613",8549,100,"TN","F"
"14614",8549,100,"MO","F"
"14615",8549,100,"MO","F"
"14616",8549,100,"MO","F"
"14617",8549,100,"MO","F"
"14618",8549,100,"MO","F"
"14619",8549,100,"MO","F"
"14620",8549,100,"MO","F"
"14621",8549,100,"MO","F"
"14622",8549,100,"MO","F"
"14623",8549,100,"MO","F"
"14624",8549,100,"MO","F"
"14625",8549,100,"MO","F"
"14626",8549,100,"MO","F"
"14627",8549,100,"MO","F"
"14628",8549,100,"NC","F"
"14629",8549,100,"NC","F"
"14630",8549,100,"NC","F"
"14631",8549,100,"NC","F"
"14632",8549,100,"NC","F"
"14633",8549,100,"NC","F"
"14634",8549,100,"NC","F"
"14635",8549,100,"NC","F"
"14636",8549,100,"NC","F"
"14637",8549,100,"NC","F"
"14638",8549,100,"NC","F"
"14639",8549,100,"NC","F"
"14640",8549,100,"NC","F"
"14641",8549,100,"NC","F"
"14642",8549,100,"NC","F"
"14643",8549,100,"NC","F"
"14644",8549,100,"NC","F"
"14645",8549,100,"NC","F"
"14646",8549,100,"NC","F"
"14647",8549,100,"NC","F"
"14648",8549,100,"NC","F"
"14649",8549,100,"NC","F"
"14650",8549,100,"NC","F"
"14651",8549,100,"NC","F"
"14652",8549,100,"NC","F"
"14653",8549,100,"UT","F"
"14654",8549,100,"UT","F"
"14655",8549,100,"UT","F"
"14656",8549,100,"UT","F"
"14657",8549,100,"UT","F"
"14658",8549,100,"UT","F"
"14659",8549,100,"UT","F"
"14660",8549,100,"UT","F"
"14661",8549,100,"UT","F"
"14662",8549,100,"UT","F"
"14663",8549,100,"UT","F"
"14664",8549,100,"UT","F"
"14665",8549,100,"UT","F"
"14666",8549,100,"UT","F"
"14667",8549,100,"UT","F"
"14668",8549,100,"UT","F"
"14669",8549,100,"UT","F"
"14670",8549,100,"UT","F"
"14671",8549,100,"UT","F"
"14672",8549,100,"UT","F"
"14673",8549,100,"UT","F"
"14674",8549,100,"UT","F"
"14675",8549,100,"UT","F"
"14676",8549,100,"UT","F"
"14677",8549,100,"UT","F"
"14678",8549,100,"UT","F"
"14679",8549,100,"UT","F"
"14680",8549,100,"UT","F"
"14681",8549,100,"UT","F"
"14682",8549,100,"UT","F"
"14683",8549,100,"UT","F"
"14684",8549,100,"UT","F"
"14685",8549,100,"UT","F"
"14686",8549,100,"UT","F"
"14687",8549,100,"UT","F"
"14688",8549,100,"UT","F"
"14689",8549,100,"UT","F"
"14690",8549,100,"UT","F"
"14691",8549,100,"VA","F"
"14692",8549,100,"VA","F"
"14693",8549,100,"VA","F"
"14694",8549,100,"VA","F"
"14695",8549,100,"NC","F"
"14696",8549,100,"NC","F"
"14697",8549,100,"NC","F"
"14698",8549,100,"NC","F"
"14699",8549,100,"NC","F"
"14700",8549,100,"NC","F"
"14701",8549,100,"NC","F"
"14702",8549,100,"NC","F"
"14703",8549,100,"NC","F"
"14704",8549,100,"NC","F"
"14705",8549,100,"NC","F"
"14706",8549,100,"NC","F"
"14707",8549,100,"NC","F"
"14708",8549,100,"NC","F"
"14709",8549,100,"NC","F"
"14710",8549,100,"NC","F"
"14711",8549,100,"NC","F"
"14712",8549,100,"NC","F"
"14713",8549,100,"NC","F"
"14714",8549,100,"NC","F"
"14715",8549,100,"NC","F"
"14716",8549,100,"NC","F"
"14717",8549,100,"NC","F"
"14718",8549,100,"NC","F"
"14719",8549,100,"NC","F"
"14720",8549,100,"NC","F"
"14721",8549,100,"NC","F"
"14722",8549,100,"NC","F"
"14723",8549,100,"NC","F"
"14724",8549,100,"NC","F"
"14725",8549,100,"NC","F"
"14726",8549,100,"NC","F"
"14727",8549,100,"NC","F"
"14728",8549,100,"NC","F"
"14729",8549,100,"NC","F"
"14730",8549,100,"NC","F"
"14731",8549,100,"CT","F"
"14732",8549,100,"TX","F"
"14733",8549,100,"TX","F"
"14734",8549,100,"TX","F"
"14735",8549,100,"TX","F"
"14736",8549,100,"OK","F"
"14737",8549,100,"OK","F"
"14738",8549,100,"OK","F"
"14739",8549,100,"OK","F"
"14740",8549,100,"OK","F"
"14741",8549,100,"OH","F"
"14742",8549,100,"OH","F"
"14743",8549,100,"OH","F"
"14744",8549,100,"NC","F"
"14745",8549,100,"NC","F"
"14746",8549,100,"NC","F"
"14747",8549,100,"NC","F"
"14748",8549,100,"NC","F"
"14749",8549,100,"NC","F"
"14750",8549,100,"NC","F"
"14751",8549,100,"NC","F"
"14752",8549,100,"NC","F"
"14753",8549,100,"NC","F"
"14754",8549,100,"NC","F"
"14755",8549,100,"NC","F"
"14756",8549,100,"NC","F"
"14757",8549,100,"NC","F"
"14758",8549,100,"NC","F"
"14759",8549,100,"NC","F"
"14760",8549,100,"NC","F"
"14761",8549,100,"NC","F"
"14762",8549,100,"NC","F"
"14763",8549,100,"NC","F"
"14764",8549,100,"NC","F"
"14765",8549,100,"NC","F"
"14766",8549,100,"NC","F"
"14767",8549,100,"NC","F"
"14768",8549,100,"NC","F"
"14769",8549,100,"NC","F"
"14770",8549,100,"NC","F"
"14771",8549,100,"NC","F"
"14772",8549,100,"NC","F"
"14773",8549,100,"NC","F"
"14774",8549,100,"NC","F"
"14775",8549,100,"NC","F"
"14776",8549,100,"NC","F"
"14777",8549,100,"NC","F"
"14778",8549,100,"NC","F"
"14779",8549,100,"NC","F"
"14780",8549,100,"NC","F"
"14781",8549,100,"NC","F"
"14782",8549,100,"NC","F"
"14783",8549,100,"NC","F"
"14784",8549,100,"NC","F"
"14785",8549,100,"NC","F"
"14786",8549,100,"NC","F"
"14787",8549,100,"NC","F"
"14788",8549,100,"NC","F"
"14789",8549,100,"NC","F"
"14790",8549,100,"NC","F"
"14791",8549,100,"NC","F"
"14792",8549,100,"NC","F"
"14793",8549,100,"NC","F"
"14794",8549,100,"NC","F"
"14795",8549,100,"NC","F"
"14796",8549,100,"NC","F"
"14797",8549,100,"NC","F"
"14798",8549,100,"NC","F"
"14799",8549,100,"NC","F"
"14800",8549,100,"NC","F"
"14801",8549,100,"NC","F"
"14802",8549,100,"NC","F"
"14803",8549,100,"NC","F"
"14804",8549,100,"NC","F"
"14805",8549,100,"NC","F"
"14806",8549,100,"NC","F"
"14807",8549,100,"NC","F"
"14808",8549,100,"NC","F"
"14809",8549,100,"NC","F"
"14810",8549,100,"NC","F"
"14811",8549,100,"NC","F"
"14812",8549,100,"NC","F"
"14813",8549,100,"NC","F"
"14814",8549,100,"NC","F"
"14815",8549,100,"VA","F"
"14816",8549,100,"VA","F"
"14817",8549,100,"VA","F"
"14818",8549,100,"VA","F"
"14819",8549,100,"OH","F"
"14820",8549,100,"OH","F"
"14821",8549,100,"OH","F"
"14822",8549,100,"OH","F"
"14823",8549,100,"WV","F"
"14824",8549,100,"WV","F"
"14825",8549,100,"WV","F"
"14826",8549,100,"WV","F"
"14827",8549,100,"WV","F"
"14828",8549,100,"WV","F"
"14829",8549,100,"OH","F"
"14830",8549,100,"CT","F"
"14831",8549,100,"CT","F"
"14832",8549,100,"NC","F"
"14833",8549,100,"NC","F"
"14834",8549,100,"NC","F"
"14835",8549,100,"NC","F"
"14836",8549,100,"NC","F"
"14837",8549,100,"NC","F"
"14838",8549,100,"NC","F"
"14839",8549,100,"NC","F"
"14840",8549,100,"NC","F"
"14841",8549,100,"NC","F"
"14842",8549,100,"NC","F"
"14843",8549,100,"NC","F"
"14844",8549,100,"NC","F"
"14845",8549,100,"NC","F"
"14846",8549,100,"NC","F"
"14847",8549,100,"NC","F"
"14848",8549,100,"NC","F"
"14849",8549,100,"NC","F"
"14850",8549,100,"NC","F"
"14851",8549,100,"OH","F"
"14852",8549,100,"VA","F"
"14853",8549,100,"VA","F"
"14854",8549,100,"VA","F"
"14855",8549,100,"VA","F"
"14856",8549,100,"VA","F"
"14857",8549,100,"VA","F"
"14858",8549,100,"WI","F"
"14859",8549,100,"OH","F"
"14860",8549,100,"OH","F"
"14861",8549,100,"OH","F"
"14862",8549,100,"OH","F"
"14863",8549,100,"OH","F"
"14864",8549,100,"OH","F"
"14865",8549,100,"OH","F"
"14866",8549,100,"OH","F"
"14867",8549,100,"OH","F"
"14868",8549,100,"OH","F"
"14869",8549,100,"CA","F"
"14870",8549,100,"VA","F"
"14871",8549,100,"OH","F"
"14872",8549,100,"OH","F"
"14873",8549,100,"OH","F"
"14874",8549,100,"OH","F"
"14875",8549,100,"OH","F"
"14876",8549,100,"OH","F"
"14877",8549,100,"OH","F"
"14878",8549,100,"OH","F"
"14879",8549,100,"OH","F"
"14880",8549,100,"OH","F"
"14881",8549,100,"OH","F"
"14882",8549,100,"OH","F"
"14883",8549,100,"OH","F"
"14884",8549,100,"OH","F"
"14885",8549,100,"OH","F"
"14886",8549,100,"OH","F"
"14887",8549,100,"OH","F"
"14888",8549,100,"OH","F"
"14889",8549,100,"OH","F"
"14890",8549,100,"OH","F"
"14891",8549,100,"OH","F"
"14892",8549,100,"OH","F"
"14893",8549,100,"OH","F"
"14894",8549,100,"OH","F"
"14895",8549,100,"OH","F"
"14896",8549,100,"GA","F"
"14897",8549,100,"GA","F"
"14898",8549,100,"GA","F"
"14899",8549,100,"GA","F"
"14900",8549,100,"GA","F"
"14901",8549,100,"GA","F"
"14902",8549,100,"GA","F"
"14903",8549,100,"TX","F"
"14904",8549,100,"TX","F"
"14905",8549,100,"TX","F"
"14906",8549,100,"NC","F"
"14907",8549,100,"MS","F"
"14908",8549,100,"MS","F"
"14909",8549,100,"MS","F"
"14910",8549,100,"TX","F"
"14911",8549,100,"TX","F"
"14912",8549,100,"MD","F"
"14913",8549,100,"VA","F"
"14914",8549,100,"VA","F"
"14915",8549,100,"VA","F"
"14916",8549,100,"VA","F"
"14917",8549,100,"OH","F"
"14918",8549,100,"OH","F"
"14919",8549,100,"OH","F"
"14920",8549,100,"OH","F"
"14921",8549,100,"OH","F"
"14922",8549,100,"OH","F"
"14923",8549,100,"OH","F"
"14924",8549,100,"OH","F"
"14925",8549,100,"IL","F"
"14926",8549,100,"VA","F"
"14927",8549,100,"VA","F"
"14928",8549,100,"CA","F"
"14929",8549,100,"CO","F"
"14930",8549,100,"IL","F"
"14931",8549,100,"OH","F"
"14932",8549,100,"OH","F"
"14933",8549,100,"OH","F"
"14934",8549,100,"OH","F"
"14935",8549,100,"OH","F"
"14936",8549,100,"OH","F"
"14937",8549,100,"OH","F"
"14938",8549,100,"OH","F"
"14939",8549,100,"OH","F"
"14940",8549,100,"OH","F"
"14941",8549,100,"OH","F"
"14942",8549,100,"OH","F"
"14943",8549,100,"OH","F"
"14944",8549,100,"OH","F"
"14945",8549,100,"OH","F"
"14946",8549,100,"OH","F"
"14947",8549,100,"OH","F"
"14948",8549,100,"OH","F"
"14949",8549,100,"OH","F"
"14950",8549,100,"OH","F"
"14951",8549,100,"OH","F"
"14952",8549,100,"OH","F"
"14953",8549,100,"OH","F"
"14954",8549,100,"OH","F"
"14955",8549,100,"OH","F"
