"endTime","artistName","trackName","msPlayed"
"2024-04-05 21:46","Jack Harlow","Way Out (feat. Big Sean)",882
"2024-04-05 21:46","J. Cole","Stickz N Stonez",189879
"2024-04-05 21:46","Drake","Polar Opposites",1346
"2024-04-05 21:46","Baby Keem","16",835
"2024-04-06 00:39","Metro Boomin","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",256026
"2024-04-06 00:44","Young Thug","Parade on Cleveland (feat. Drake)",1555
"2024-04-06 00:44","Future","Life Is Good (feat. Drake)",3436
"2024-04-06 00:44","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",295146
"2024-04-06 00:44","Future","Cinderella",8870
"2024-04-06 00:44","Drake","Rich Flex",6293
"2024-04-06 00:44","4batz","act ii: date @ 8 (feat. Drake) - remix",2554
"2024-04-06 00:44","Metro Boomin","Metro Spider (with Young Thug)",2066
"2024-04-06 00:44","Travis Scott","I KNOW ?",1486
"2024-04-06 00:44","Rod Wave","Turks & Caicos (feat. 21 Savage)",3691
"2024-04-06 00:44","Drake","On BS",2182
"2024-04-06 00:44","Drake","IMY2 (with Kid Cudi)",1787
"2024-04-06 00:44","Young Thug","Want Me Dead (feat. 21 Savage)",5015
"2024-04-06 00:45","Doja Cat","OKLOSER",58932
"2024-04-06 00:46","Doja Cat","OKLOSER",18297
"2024-04-06 00:46","half•alive","BREAKFAST",5828
"2024-04-06 00:50","Twenty One Pilots","Holding on to You",1996
"2024-04-06 00:50","Twenty One Pilots","Good Day",185597
"2024-04-06 00:53","Twenty One Pilots","No Chances",226448
"2024-04-06 00:59","Twenty One Pilots","Isle Of Flightless Birds",345506
"2024-04-06 01:01","Dominic Fike","Why",139906
"2024-04-06 01:03","Dominic Fike","Falling Asleep",108533
"2024-04-06 01:06","Twenty One Pilots","Legend",172560
"2024-04-06 01:10","Twenty One Pilots","The Pantaloon",213200
"2024-04-06 01:14","Twenty One Pilots","Jumpsuit / Heavydirtysoul - Livestream Version",248018
"2024-04-06 02:09","half•alive","Lost",7997
"2024-04-06 02:09","Twenty One Pilots","Friend, Please",252906
"2024-04-06 02:11","Jack Harlow","Common Ground",100424
"2024-04-06 02:14","Twenty One Pilots","Tear in My Heart",188493
"2024-04-06 03:02","Twenty One Pilots","Ode to Sleep",308388
"2024-04-06 03:03","half•alive","ice cold. (with Kimbra)",75633
"2024-04-06 07:25","half•alive","ice cold. (with Kimbra)",3645
"2024-04-06 07:28","half•alive","The Fall",186945
"2024-04-06 07:34","Twenty One Pilots","Lane Boy (feat. MUTEMATH)",321000
"2024-04-06 07:35","Dominic Fike","Frisky",91084
"2024-04-06 07:36","Jack Harlow","Questions",74118
"2024-04-06 07:37","Drake","Broke Boys",812
"2024-04-06 07:39","Future","Life Is Good (feat. Drake)",2043
"2024-04-06 07:39","Drake","TSU",2763
"2024-04-06 07:39","Drake","Circo Loco",169598
"2024-04-06 07:40","21 Savage","sneaky",5828
"2024-04-06 07:41","Lil Uzi Vert","Patience (feat. Don Toliver)",104280
"2024-04-06 07:44","Drake","Drew A Picasso",151603
"2024-04-06 07:44","Metro Boomin","Hummingbird (Metro Boomin & James Blake)",3482
"2024-04-06 07:45","Nemzzz","IT'S US (feat. Lil Yachty)",78576
"2024-04-06 07:45","Jack Harlow","No Enhancers",1602
"2024-04-06 07:48","Gunna","prada dem (feat. Offset)",150906
"2024-04-06 18:11","Gunna","prada dem (feat. Offset)",14487
"2024-04-06 18:14","Takeoff","Casper",197079
"2024-04-06 18:17","Future","Life Is Good (feat. Drake)",136524
"2024-04-06 18:20","Dominic Fike","Mona Lisa",173917
"2024-04-06 18:25","Twenty One Pilots","Christmas Saves The Year",5851
"2024-04-06 18:25","Twenty One Pilots","Bandito",304134
"2024-04-06 18:27","Dominic Fike","How Much Is Weed?",125055
"2024-04-06 18:29","Jack Harlow","Questions",134387
"2024-04-06 18:35","Twenty One Pilots","Car Radio / Heathens - MTV Unplugged Live",338911
"2024-04-06 22:16","Dominic Fike","King of Everything",194360
"2024-04-06 22:20","Twenty One Pilots","Heavydirtysoul (feat. MUTEMATH)",240000
"2024-04-06 22:23","Dominic Fike","Whats For Dinner?",138299
"2024-04-06 22:48","Twenty One Pilots","Ride",214506
"2024-04-06 22:52","Twenty One Pilots","Oh Ms Believer",217000
"2024-04-06 22:56","Unknown Artist","Unknown Track",289573
"2024-04-06 22:59","Twenty One Pilots","House of Gold",163880
"2024-04-06 23:03","Twenty One Pilots","Neon Gravestones",240266
"2024-04-06 23:04","Twenty One Pilots","Guns for Hands",45783
"2024-04-06 23:07","half•alive","Never Been Better (feat. Orla Gartland)",175682
"2024-04-06 23:11","Twenty One Pilots","Cut My Lip",282613
"2024-04-06 23:12","Dominic Fike","Come Here",55771
"2024-04-06 23:15","Dominic Fike","Rollerblades",134066
"2024-04-07 00:07","half•alive","Bad Thoughts",487
"2024-04-07 00:07","Unknown Artist","Unknown Track",92259
"2024-04-07 00:07","Twenty One Pilots","Saturday",928
"2024-04-07 00:07","Dominic Fike","Pasture Child",1718
"2024-04-07 00:13","Twenty One Pilots","Shy Away - MTV Unplugged Live",361421
"2024-04-07 00:27","Unknown Artist","Unknown Track",260596
"2024-04-07 00:28","Toby Fox","Good Night",30967
"2024-04-07 00:30","Toby Fox","Spider Dance",106434
"2024-04-07 00:31","Toby Fox","You Can Always Come Home",100800
"2024-04-07 00:34","Toby Fox","Another Medium",142153
"2024-04-07 00:35","Toby Fox","Dating Tense!",26127
"2024-04-07 00:36","Omori","Recyling Really Is a Concept",83979
"2024-04-07 00:37","Omori","Lost at a Sleepover",56955
"2024-04-07 00:38","Omori","Cold!",66440
"2024-04-07 00:39","Toby Fox","The Circus",51428
"2024-04-07 00:42","Omori","Jash Bash",21951
"2024-04-07 00:42","Omori","Trouble Brewing",20409
"2024-04-07 00:42","Omori","You Cannot Go Back",163965
"2024-04-07 00:43","Omori","The Vengeance of Those Forgotten in Darkness",72962
"2024-04-07 00:44","Omori","Cram It Wad",22145
"2024-04-07 00:45","Toby Fox","Wrong Enemy !?",58392
"2024-04-07 00:45","Toby Fox","Ohhhhohohoho!",9461
"2024-04-07 00:47","Omori","Swirly 1000x",125961
"2024-04-07 00:48","Toby Fox","Chill",56284
"2024-04-07 00:50","Omori","H20:Hcl",118930
"2024-04-07 00:51","Omori","Three Bar Logos",73827
"2024-04-07 00:52","Omori","A Rose by Any Other Name...",45941
"2024-04-07 00:52","Toby Fox","Nyeh Heh Heh!",32400
"2024-04-07 00:54","Toby Fox","Oh! One True Love",84000
"2024-04-07 00:55","Omori","Stationary Rose",97420
"2024-04-07 00:57","Omori","Something",90155
"2024-04-07 01:02","Toby Fox","Reunited",284076
"2024-04-07 01:03","Toby Fox","Dating Start!",116869
"2024-04-07 01:05","Toby Fox","Hotel",87741
"2024-04-07 01:06","Toby Fox","Confession",42060
"2024-04-07 01:08","Omori","Crossroads",129950
"2024-04-07 01:09","Toby Fox","Vs. Susie",81081
"2024-04-07 01:10","Toby Fox","Uwa!! So HEATS!!♫",33982
"2024-04-07 01:10","Toby Fox","Run!",26880
"2024-04-07 01:11","Omori","Something, Alone",36643
"2024-04-07 01:11","Toby Fox","Lancer",48000
"2024-04-07 01:13","Omori","The Heart of the Desert",109933
"2024-04-07 01:14","Omori","It's a Ghost Dance",42548
"2024-04-07 01:45","Toby Fox","Sound Studio",68869
"2024-04-07 01:46","Toby Fox","School",80000
"2024-04-07 01:50","Omori","Omori",253187
"2024-04-07 01:51","Toby Fox","Your Best Friend",23225
"2024-04-07 01:52","Toby Fox","Acid Tunnel of Love",90461
"2024-04-07 03:10","Twenty One Pilots","Smithereens",5828
"2024-04-07 03:10","Toby Fox","Stronger Monsters",23993
"2024-04-07 03:23","half•alive","Move Me",217400
"2024-04-07 03:26","Twenty One Pilots","Polarize",226786
"2024-04-07 06:27","half•alive","I'll Stop",5794
"2024-04-07 06:29","Toby Fox","Knock You Down !!",146461
"2024-04-07 06:31","Omori","Poems in the Fog",109933
"2024-04-07 06:33","Omori","Oh My God.",26780
"2024-04-07 06:33","Toby Fox","Lost Girl",80000
"2024-04-07 06:33","Omori","Persevere",27466
"2024-04-07 06:34","Toby Fox","Dogsong",37285
"2024-04-07 06:35","Toby Fox","Sound Studio",68869
"2024-04-07 06:37","Toby Fox","WELCOME TO THE CITY",114004
"2024-04-07 06:38","Omori","Lovesick - 80,000 Lightyears",75958
"2024-04-07 06:40","Omori","Good Morning",108487
"2024-04-07 06:41","Toby Fox","Run!",26880
"2024-04-07 06:41","Toby Fox","Bonetrousle",57600
"2024-04-07 06:42","Toby Fox","Good Night",30967
"2024-04-07 06:43","Toby Fox","Elegant Entrance",78000
"2024-04-07 06:44","Toby Fox","Weird Birds",16615
"2024-04-07 06:44","Toby Fox","A Simple Diversion",31322
"2024-04-07 06:45","Omori","Eternal Dungeon",84949
"2024-04-07 06:47","Toby Fox","The Legend",111272
"2024-04-07 06:48","Omori","Fin",21980
"2024-04-07 06:48","Toby Fox","Mysterious Place",44776
"2024-04-07 06:49","Toby Fox","Quiet Autumn",49777
"2024-04-07 06:51","Omori","Good for Health, Bad for Imagination",89859
"2024-04-07 06:52","Omori","5ths",91897
"2024-04-07 06:54","Toby Fox","Finale",112421
"2024-04-07 06:59","Toby Fox","Reunited",284076
"2024-04-07 07:00","Omori","Jawbreaker",85901
"2024-04-07 07:02","Omori","Remember to Be Patient",99387
"2024-04-07 08:31","Toby Fox","Cyber Battle (Solo)",64015
"2024-04-07 15:46","Twenty One Pilots","Next Semester",230290
"2024-04-07 15:48","J. Cole","Stealth Mode (feat. Bas)",135213
"2024-04-07 15:51","J. Cole","Huntin’ Wabbitz",162026
"2024-04-07 15:56","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",332635
"2024-04-07 16:00","J. Cole","Crocodile Tearz",229186
"2024-04-07 16:03","J. Cole","Fever",142640
"2024-04-07 16:06","J. Cole","H.Y.B. (feat. Bas & Central Cee)",234586
"2024-04-07 16:10","J. Cole","Ready ‘24 (feat. Cam’ron)",210133
"2024-04-07 16:14","J. Cole","Trae The Truth in Ibiza",255440
"2024-04-07 16:25","J. Cole","7 Minute Drill",212213
"2024-04-07 16:27","J. Cole","3001",122562
"2024-04-07 16:30","J. Cole","Stickz N Stonez",200786
"2024-04-07 16:36","J. Cole","Pi (feat. Daylyt & Ab-Soul)",354773
"2024-04-07 16:42","J. Cole","Stealth Mode (feat. Bas)",93646
"2024-04-07 16:45","Dominic Fike","Think Fast (feat. Weezer)",222839
"2024-04-07 16:46","Unknown Artist","Unknown Track",5227
"2024-04-07 16:46","half•alive","I'll Stop",2020
"2024-04-07 16:46","Twenty One Pilots","Heathens / Trees - Livestream Version",3157
"2024-04-07 16:48","Jack Harlow","Dua Lipa",1811
"2024-04-07 16:48","Jack Harlow","Ambitious",152949
"2024-04-07 16:48","half•alive","Nobody",1927
"2024-04-07 16:48","Twenty One Pilots","The Judge",3668
"2024-04-07 16:51","half•alive","Yosemite",169960
"2024-04-07 16:54","Unknown Artist","Unknown Track",154051
"2024-04-07 16:55","Dominic Fike","Babydoll",97960
"2024-04-07 17:00","Twenty One Pilots","A Car, A Torch, A Death",273786
"2024-04-07 17:02","Dominic Fike","Wurli",150620
"2024-04-07 18:44","half•alive","Never Been Better (feat. Orla Gartland)",188320
"2024-04-07 18:45","Dominic Fike","Come Here",77620
"2024-04-07 18:48","Dominic Fike","Açaí Bowl",177400
"2024-04-07 18:50","Dominic Fike","How Much Is Weed?",125055
"2024-04-07 18:54","half•alive","Move Me",217400
"2024-04-07 18:58","Twenty One Pilots","The Hype - Berlin",250782
"2024-04-07 21:46","Twenty One Pilots","Pet Cheetah",2113
"2024-04-07 21:46","Twenty One Pilots","Lane Boy (feat. MUTEMATH)",2925
"2024-04-07 21:46","Twenty One Pilots","Lane Boy (feat. MUTEMATH)",109810
"2024-04-07 21:50","J. Cole","Crocodile Tearz",229186
"2024-04-07 21:55","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",259153
"2024-04-07 21:55","J. Cole","Ready ‘24 (feat. Cam’ron)",10240
"2024-04-07 21:57","J. Cole","Huntin’ Wabbitz",162026
"2024-04-07 21:59","J. Cole","7 Minute Drill",78742
"2024-04-07 22:04","Kendrick Lamar","Hood Politics",292520
"2024-04-07 22:15","Kendrick Lamar","How Much A Dollar Cost",212815
"2024-04-07 22:15","Kendrick Lamar","Complexion (A Zulu Love)",11981
"2024-04-07 22:16","Kendrick Lamar","i",61114
"2024-04-07 22:16","Dominic Fike","Ant Pile",3157
"2024-04-07 22:18","Dominic Fike","Superstar Sh*t",127054
"2024-04-07 22:22","Twenty One Pilots","Heavydirtysoul (feat. MUTEMATH)",240000
"2024-04-07 22:25","Twenty One Pilots","We Don't Believe What's on TV",177200
"2024-04-07 22:29","Twenty One Pilots","Semi-Automatic",253679
"2024-04-07 22:34","Twenty One Pilots","Holding on to You",263733
"2024-04-07 22:37","Twenty One Pilots","Stressed Out",202333
"2024-04-07 22:41","Twenty One Pilots","Christmas Saves The Year",4410
"2024-04-07 22:41","Twenty One Pilots","The Hype - Berlin",250782
"2024-04-07 22:42","Unknown Artist","Unknown Track",1044
"2024-04-07 22:42","Unknown Artist","Unknown Track",882
"2024-04-07 22:42","Jack Harlow","Questions",2577
"2024-04-07 22:42","half•alive","creature",859
"2024-04-07 22:42","Jack Harlow","I'd Do Anything To Make You Smile",812
"2024-04-07 22:46","Twenty One Pilots","Cut My Lip (Brooklyn)",258595
"2024-04-07 22:48","Jack Harlow","Like A Blade Of Grass",126217
"2024-04-07 22:51","Jack Harlow","Denver",158237
"2024-04-07 22:53","Unknown Artist","Unknown Track",117792
"2024-04-07 22:53","Dominic Fike","Come Here",1718
"2024-04-07 22:56","Twenty One Pilots","Ride (feat. MUTEMATH)",228800
"2024-04-07 22:57","half•alive","Nobody",24158
"2024-04-08 02:59","J. Cole","Huntin’ Wabbitz",162026
"2024-04-08 03:02","J. Cole","7 Minute Drill",212213
"2024-04-08 04:47","J. Cole","Crocodile Tearz",229186
"2024-04-08 04:53","J. Cole","Pi (feat. Daylyt & Ab-Soul)",354773
"2024-04-08 05:00","J. Cole","Ready ‘24 (feat. Cam’ron)",210133
"2024-04-08 05:03","J. Cole","3001",157853
"2024-04-08 05:06","J. Cole","Stickz N Stonez",200786
"2024-04-08 05:09","J. Cole","Fever",142640
"2024-04-08 05:14","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",295146
"2024-04-08 06:04","J. Cole","Trae The Truth in Ibiza",14307
"2024-04-08 13:39","J. Cole","Trae The Truth in Ibiza",241394
"2024-04-08 13:45","J. Cole","H.Y.B. (feat. Bas & Central Cee)",234586
"2024-04-08 13:47","J. Cole","Stealth Mode (feat. Bas)",135213
"2024-04-08 13:50","J. Cole","Huntin’ Wabbitz",162026
"2024-04-08 13:53","J. Cole","7 Minute Drill",212213
"2024-04-08 13:57","J. Cole","Crocodile Tearz",229186
"2024-04-08 14:09","J. Cole","Pi (feat. Daylyt & Ab-Soul)",354773
"2024-04-08 14:12","J. Cole","Ready ‘24 (feat. Cam’ron)",174198
"2024-04-08 14:12","J. Cole","3001",3018
"2024-04-08 14:16","J. Cole","Stickz N Stonez",200786
"2024-04-08 14:18","J. Cole","Fever",142640
"2024-04-08 14:23","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",295146
"2024-04-08 14:27","J. Cole","Trae The Truth in Ibiza",255440
"2024-04-08 14:31","J. Cole","H.Y.B. (feat. Bas & Central Cee)",234586
"2024-04-08 15:02","J. Cole","Stealth Mode (feat. Bas)",135213
"2024-04-08 15:15","J. Cole","Huntin’ Wabbitz",45192
"2024-04-08 15:15","J. Cole","Huntin’ Wabbitz",3599
"2024-04-08 15:18","Jack Harlow","Parent Trap (feat. Justin Timberlake)",189876
"2024-04-08 15:22","Unknown Artist","Unknown Track",164971
"2024-04-08 15:26","Unknown Artist","Unknown Track",239920
"2024-04-08 15:28","Dominic Fike","7 Hours",127628
"2024-04-08 15:31","Jack Harlow","Churchill Downs (feat. Drake)",1509
"2024-04-08 15:31","Jack Harlow","Like A Blade Of Grass",7511
"2024-04-08 15:31","Dominic Fike","Phone Numbers",1300
"2024-04-08 15:31","Jack Harlow","State Fair",194526
"2024-04-08 15:31","Twenty One Pilots","Never Take It",2368
"2024-04-08 15:36","Twenty One Pilots","Cut My Lip",282613
"2024-04-08 15:38","Jack Harlow","They Don't Love It",113292
"2024-04-08 15:39","Twenty One Pilots","Chlorine",93363
"2024-04-08 21:26","Twenty One Pilots","Chlorine",1718
"2024-04-08 21:29","Twenty One Pilots","Cut My Lip (Brooklyn)",192307
"2024-04-08 21:31","Jack Harlow","Like A Blade Of Grass",126217
"2024-04-08 21:34","Dominic Fike","Joe Blazey",162309
"2024-04-08 21:34","half•alive","Bad Thoughts",2815
"2024-04-08 21:34","Twenty One Pilots","Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version",859
"2024-04-08 21:34","Jack Harlow","First Class",9287
"2024-04-08 21:38","Twenty One Pilots","Next Semester",234400
"2024-04-09 00:42","Twenty One Pilots","Overcompensate",236000
"2024-04-09 00:44","Twenty One Pilots","Never Take It - Livestream Version",151105
"2024-04-09 00:47","half•alive","What's Wrong",154993
"2024-04-09 00:50","Twenty One Pilots","Shy Away",175044
"2024-04-09 00:55","Twenty One Pilots","The Outside",216758
"2024-04-09 00:58","half•alive","ice cold. (with Kimbra)",177626
"2024-04-09 01:01","half•alive","Make of It",155640
"2024-04-09 02:29","Twenty One Pilots","House Of Gold / Lane Boy - MTV Unplugged Live",112011
"2024-04-09 02:29","Twenty One Pilots","House Of Gold / Lane Boy - MTV Unplugged Live",2113
"2024-04-09 02:32","Jack Harlow","Ambitious",172609
"2024-04-09 02:35","Drake","Major Distribution",170501
"2024-04-09 02:39","Kendrick Lamar","Alright",219333
"2024-04-09 02:43","Metro Boomin","Umbrella (with 21 Savage & Young Nudy)",222000
"2024-04-09 02:47","Jack Harlow","21C/Delta",214000
"2024-04-09 02:50","Future","Ice Attack",199253
"2024-04-09 02:52","Nemzzz","MONEY AND VIBES",122253
"2024-04-09 02:55","The Kid LAROI","I THOUGHT THAT I NEEDED YOU",171217
"2024-04-09 03:14","Metro Boomin","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",245240
"2024-04-09 03:15","Nemzzz","GET MONEY",92671
"2024-04-09 03:23","Drake","Daylight",164142
"2024-04-09 03:26","21 Savage","dark days",14033
"2024-04-09 04:30","Drake","Calling For You (feat. 21 Savage)",285630
"2024-04-09 04:33","Metro Boomin","Too Many Nights (feat. Don Toliver & with Future)",199920
"2024-04-09 04:36","Jack Harlow","WALK IN THE PARK",152991
"2024-04-09 04:39","Jack Harlow","Rendezvous",1787
"2024-04-09 04:39","Drake","Diplomatic Immunity",177524
"2024-04-09 04:39","Baby Keem","16",1555
"2024-04-09 04:39","Jack Harlow","Side Piece",3645
"2024-04-09 05:34","J. Cole","Trae The Truth in Ibiza",460
"2024-04-09 05:34","Don Toliver","Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",138901
"2024-04-09 05:34","J. Cole","7 Minute Drill",2320
"2024-04-09 05:34","J. Cole","7 Minute Drill",180
"2024-04-09 05:35","J. Cole","Huntin’ Wabbitz",22600
"2024-04-09 13:56","Future","Like That",8939
"2024-04-09 13:58","Dominic Fike","She Wants My Money",133560
"2024-04-09 13:58","Jack Harlow","Gang Gang Gang",3437
"2024-04-09 14:03","Twenty One Pilots","We Don't Believe What's on TV",2577
"2024-04-09 14:03","Twenty One Pilots","Cut My Lip",269444
"2024-04-09 14:05","Dominic Fike","Whats For Dinner?",138299
"2024-04-09 14:08","Twenty One Pilots","Choker",177910
"2024-04-09 19:59","Twenty One Pilots","Next Semester",234400
"2024-04-09 20:04","Twenty One Pilots","Heathens / Trees - Livestream Version",259701
"2024-04-09 20:06","Twenty One Pilots","House of Gold",163880
"2024-04-09 20:21","Twenty One Pilots","Mulberry Street",176846
"2024-04-09 20:26","The Weeknd","Secrets",265600
"2024-04-09 20:30","The Neighbourhood","Prey",282640
"2024-04-09 20:32","Dominic Fike","Socks",131173
"2024-04-09 20:35","Jack Harlow","Ambitious",172609
"2024-04-09 20:38","Kali Uchis","Tomorrow",190375
"2024-04-09 20:42","Dominic Fike","Politics & Violence",197846
"2024-04-09 20:45","Arctic Monkeys","Snap Out Of It",193030
"2024-04-09 20:47","Jack Harlow","I WANNA SEE SOME ASS (feat. jetsonmade)",125302
"2024-04-09 21:24","BROCKHAMPTON","HOME",1602
"2024-04-09 21:24","BROCKHAMPTON","HOME",228235
"2024-04-09 21:24","Twenty One Pilots","Jumpsuit / Heavydirtysoul - Livestream Version",2252
"2024-04-09 21:24","half•alive","Tip Toes",1044
"2024-04-09 21:30","half•alive","Brighton",185265
"2024-04-09 21:34","half•alive","The Fall",186945
"2024-04-09 21:41","Twenty One Pilots","Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version",11958
"2024-04-09 21:41","Twenty One Pilots","The Hype",146477
"2024-04-09 21:43","Fortye","SCARS",115250
"2024-04-09 21:45","Fortye","FORT TO MY NITE",132692
"2024-04-09 21:49","Fortye","GAMES",195115
"2024-04-09 21:51","Fortye","BUILDING",154484
"2024-04-10 00:42","Fortye","1 HP",295471
"2024-04-10 00:48","Fortye","LOOTRAT",222954
"2024-04-10 00:52","Fortye","SHOOT IT",225000
"2024-04-10 00:53","Fortye","AIMINGWORK",100479
"2024-04-10 00:55","Fortye","BUILD",111172
"2024-04-10 00:59","Fortye","PUMP SUMN",209577
"2024-04-10 01:03","Fortye","TRYHARDS",276986
"2024-04-10 01:19","Fortye","FESTIVAL",264324
"2024-04-10 01:28","Fortye","BEG FOR MINIS",368727
"2024-04-10 01:31","Fortye","FORT SCHEMATIC",194709
"2024-04-10 01:34","Fortye","SCARS",6187
"2024-04-10 01:34","Fortye","WIN",156862
"2024-04-10 01:38","Twenty One Pilots","Holding on to You",263733
"2024-04-10 01:41","Twenty One Pilots","Fall Away",182000
"2024-04-10 01:47","Twenty One Pilots","Isle Of Flightless Birds",345506
"2024-04-10 01:51","Twenty One Pilots","Migraine",239014
"2024-04-10 01:55","Twenty One Pilots","Cut My Lip (Brooklyn)",258595
"2024-04-10 01:58","half•alive","Lost",142666
"2024-04-10 02:00","Dominic Fike","Ant Pile",126232
"2024-04-10 02:03","half•alive","Never Been Better (feat. Orla Gartland)",188320
"2024-04-10 02:22","Twenty One Pilots","Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version",540708
"2024-04-10 13:56","Twenty One Pilots","Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version",2623
"2024-04-10 13:59","Dominic Fike","Cancel Me",137241
"2024-04-10 14:03","half•alive","TrusT",257120
"2024-04-10 14:04","Dominic Fike","Come Here",2716
"2024-04-10 14:04","Dominic Fike","Vampire",3645
"2024-04-10 14:04","half•alive","BREAKFAST",3413
"2024-04-10 14:04","Dominic Fike","10x Stronger",10850
"2024-04-10 14:08","Twenty One Pilots","Nico and the Niners",225040
"2024-04-10 14:12","Unknown Artist","Unknown Track",239920
"2024-04-10 22:19","half•alive","Brighton",7891
"2024-04-10 22:22","half•alive","Brighton",177632
"2024-04-10 22:25","Kevin Abstract","Peach",176732
"2024-04-10 22:32","Twenty One Pilots","Air Catcher",33502
"2024-04-10 22:35","half•alive","Call Back",165016
"2024-04-10 22:35","Twenty One Pilots","Stressed Out - MTV Unplugged Live",5217
"2024-04-10 22:41","Twenty One Pilots","Shy Away - MTV Unplugged Live",361421
"2024-04-11 01:06","Twenty One Pilots","Holding on to You",263733
"2024-04-11 01:07","Jack Harlow","Young Harleezy",43511
"2024-04-11 01:10","Twenty One Pilots","Never Take It",99288
"2024-04-11 01:12","half•alive","Hot Tea",175199
"2024-04-11 01:14","Dominic Fike","Frisky",115618
"2024-04-11 01:18","Twenty One Pilots","Fairly Local",207160
"2024-04-11 01:23","Twenty One Pilots","Car Radio",122113
"2024-04-11 14:00","half•alive","Bad Thoughts",2205
"2024-04-11 14:06","Unknown Artist","Unknown Track",191169
"2024-04-11 14:06","Jack Harlow","Parent Trap (feat. Justin Timberlake)",37384
"2024-04-11 14:10","half•alive","Pure Gold",3018
"2024-04-11 14:10","half•alive","Rest (with Samm Henshaw)",4852
"2024-04-11 14:10","Unknown Artist","Unknown Track",3552
"2024-04-11 14:10","Unknown Artist","Unknown Track",4365
"2024-04-11 14:10","Twenty One Pilots","Mulberry Street - Livestream Version",3622
"2024-04-11 14:10","half•alive","High Up",209160
"2024-04-11 14:10","Twenty One Pilots","Stressed Out",21600
"2024-04-11 14:15","Twenty One Pilots","Isle Of Flightless Birds",257300
"2024-04-11 20:00","JVKE","this is what space feels like",183017
"2024-04-11 20:04","Yeat","As We Speak (feat. Drake)",240916
"2024-04-11 20:09","Kid Cudi","WOW (with A$AP Rocky)",274200
"2024-04-11 20:11","Metro Boomin","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",148979
"2024-04-11 20:11","Metro Boomin","Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)",3065
"2024-04-11 20:15","Don Toliver","No Pole",187613
"2024-04-11 20:18","Travis Scott","SIRENS",204447
"2024-04-11 20:21","Rod Wave","Turks & Caicos (feat. 21 Savage)",203345
"2024-04-11 20:22","Jack Harlow","Rendezvous",45675
"2024-04-11 20:28","Drake","Middle of the Ocean",356389
"2024-04-11 20:32","Drake","Jimmy Cooks (feat. 21 Savage)",218364
"2024-04-11 20:44","Travis Scott","LOST FOREVER (feat. Westside Gunn)",53440
"2024-04-11 20:46","Drake","Jimmy Cooks (feat. 21 Savage)",25389
"2024-04-11 20:46","Travis Scott","LOST FOREVER (feat. Westside Gunn)",109588
"2024-04-11 20:46","21 Savage","Said N Done",2043
"2024-04-11 21:44","Nemzzz","DOOM",90372
"2024-04-11 21:44","Nemzzz","DOOM",1369
"2024-04-11 21:44","Drake","Time Flies",1068
"2024-04-11 21:44","Drake","Sacrifices",882
"2024-04-11 21:44","Travis Scott","SIRENS",46
"2024-04-11 21:47","21 Savage","prove it",207585
"2024-04-11 21:48","Jack Harlow","21C/Delta",2509
"2024-04-11 21:48","Jack Harlow","Questions",14117
"2024-04-11 21:52","Drake","Drew A Picasso",262768
"2024-04-11 21:54","Drake","Diplomatic Immunity",132737
"2024-04-11 21:56","Gunna","prada dem (feat. Offset)",90395
"2024-04-11 21:57","Nemzzz","GET MONEY",92671
"2024-04-12 00:47","Baby Keem","trademark usa",1044
"2024-04-12 00:47","Baby Keem","trademark usa",110689
"2024-04-12 00:47","Jack Harlow","Questions",1230
"2024-04-12 00:51","Jack Harlow","9TH GRADE",216585
"2024-04-12 00:54","Jack Harlow","Already Best Friends (feat. Chris Brown)",20870
"2024-04-12 00:54","Drake","Papi’s Home",178623
"2024-04-12 00:57","Future","Cinderella",169840
"2024-04-12 02:15","Drake","Middle of the Ocean",356389
"2024-04-12 02:18","Jack Harlow","Young Harleezy",224841
"2024-04-12 02:22","The Kid LAROI","SORRY",192647
"2024-04-12 02:24","21 Savage","n.h.i.e.",143718
"2024-04-12 02:53","Travis Scott","SICKO MODE",194609
"2024-04-12 02:54","Fortye","SCARS",29515
"2024-04-12 02:54","Fortye","FORT TO MY NITE",9264
"2024-04-12 03:01","J. Cole","Fever",17170
"2024-04-12 03:01","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",4680
"2024-04-12 03:01","J. Cole","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",290737
"2024-04-12 03:03","DigBar","3 BIG BALLS",129335
"2024-04-12 03:05","J. Cole","Fever",96595
